system_id,family,dimension,condition_exponent,epsilon,seed,condition2_j,condition2_guarded,backward_error_j,backward_error_guarded,forward_bound_j,forward_bound_guarded,U_direct,relative_uncertainty,eta_stable_binary64,wp27_style_label,z_binary64_hex,zg_binary64_hex,delta_direct_hex,delta_stable_hex,finite
SADDLE_POINT_LIKE_D08_C10_E1eM14,SADDLE_POINT_LIKE,8,10,1e-14,9984515574928810360,18015830277.10424,18017813213.045918,5.1738585932799583e-20,3.804311754296545e-17,9.32113583811526e-10,6.854542557783166e-07,1.0831228598546457e-06,6.864012225884305e-07,4.8828459869299285e-05,OBSERVABLE,"[""0x1.3333333333333p-1"", ""-0x1.999999999999ap-4"", ""0x1.9999999999999p-4"", ""-0x1.999999999999ap-2"", ""0x1.999999999999cp-1"", ""0x1.ccccccccccce1p-1"", ""0x1.9999999999a8fp-4"", ""-0x1.6666666659acbp-1""]","[""0x1.33333333330e4p-1"", ""-0x1.9999999a24cc4p-4"", ""0x1.999999998697ap-4"", ""-0x1.9999998d91f02p-2"", ""0x1.999999996ff43p-1"", ""0x1.cccccce1178e0p-1"", ""0x1.99999bf79261fp-4"", ""-0x1.66707fc4ec229p-1""]","[""-0x1.2780000000000p-44"", ""-0x1.1665400000000p-37"", ""-0x1.301f000000000p-40"", ""0x1.80f5300000000p-31"", ""-0x1.4d2c800000000p-36"", ""0x1.44abff0000000p-29"", ""0x1.2efc5c8000000p-27"", ""-0x1.432bd24ebc000p-14""]","[""-0x1.270f04b4f14bep-44"", ""-0x1.16655da63fdeap-37"", ""-0x1.301d9184a7d34p-40"", ""0x1.80f52c45a8350p-31"", ""-0x1.4d2c133bb7cccp-36"", ""0x1.44abfc4528cc1p-29"", ""0x1.2efc323e4ce27p-27"", ""-0x1.432bd157862c1p-14""]",True
SADDLE_POINT_LIKE_D08_C10_E1eM12,SADDLE_POINT_LIKE,8,10,1e-12,5352276393098322302,18016044947.41268,18216547958.587242,3.6766787842206964e-17,1.7834782176815542e-17,6.623925411007747e-07,3.2488827040727125e-07,1.1767556188463147e-06,9.875113786079914e-07,0.0028026649829244895,OBSERVABLE,"[""0x1.0000000000000p-1"", ""0x1.0000000000001p-1"", ""0x1.9999999999999p-3"", ""-0x1.3333333333333p-2"", ""0x1.3333333333333p-2"", ""-0x1.333333333336dp-1"", ""0x1.0000000000049p-1"", ""-0x1.3333333318199p-2""]","[""0x1.000000051cd6dp-1"", ""0x1.fffffffc28924p-2"", ""0x1.9999997e11669p-3"", ""-0x1.33333129c0a55p-2"", ""0x1.3333332b799d7p-2"", ""-0x1.33333255e6789p-1"", ""0x1.000028996569fp-1"", ""-0x1.369eb2bcb6471p-2""]","[""0x1.4735b40000000p-31"", ""-0x1.ebb6f00000000p-33"", ""-0x1.b883300000000p-31"", ""0x1.04b946f000000p-25"", ""-0x1.ee65700000000p-32"", ""0x1.ba997c8000000p-26"", ""0x1.44cb2b2b00000p-20"", ""-0x1.b5bfc4cf16c00p-9""]","[""0x1.4735b40f64898p-31"", ""-0x1.ebb6cf210a2dap-33"", ""-0x1.b88331d5b9375p-31"", ""0x1.04b946e40dc7dp-25"", ""-0x1.ee656e43fe44dp-32"", ""0x1.ba996d8cd7d62p-26"", ""0x1.44cb2b68df1ccp-20"", ""-0x1.b5bfc4b810424p-9""]",True
SADDLE_POINT_LIKE_D08_C10_E1eM8,SADDLE_POINT_LIKE,8,10,1e-8,6235117913492657271,17997878751.481285,165135588.09033206,4.203526727380725e-17,5.086908621345651e-17,7.565462160418362e-07,8.400296538041925e-09,1.34426650011384e-06,7.647264932582255e-07,0.2296307232395418,OBSERVABLE,"[""-0x1.9999999999997p-2"", ""0x1.ccccccccccccdp-1"", ""0x1.ccccccccccccep-1"", ""0x1.999999999999ap-1"", ""0x1.6666666666665p-1"", ""0x1.9999999999a8cp-4"", ""-0x1.9999999999dbep-4"", ""0x1.99999999a3780p-2""]","[""-0x1.9999962ff6cebp-2"", ""0x1.ccccc96d5db94p-1"", ""0x1.cccceeb813638p-1"", ""0x1.999a14825d3d9p-1"", ""0x1.6666658f81df3p-1"", ""0x1.99a26b706d95fp-4"", ""-0x1.9e41186d1bb64p-4"", ""-0x1.deb9614de731fp-9""]","[""0x1.b4d1656000000p-25"", ""-0x1.afb789c800000p-24"", ""0x1.0f5a34b500000p-20"", ""0x1.eba30e8fc0000p-19"", ""-0x1.adc90e4000000p-26"", ""0x1.1a3ada7da6000p-17"", ""-0x1.29dfb4e076980p-10"", ""-0x1.9d570c5c3f466p-2""]","[""0x1.b4d1658dd2353p-25"", ""-0x1.afb789b1de4a6p-24"", ""0x1.0f5a34b5a1f5dp-20"", ""0x1.eba30e8fa6bbep-19"", ""-0x1.adc90e865aa43p-26"", ""0x1.1a3ada734c70cp-17"", ""-0x1.29dfb4e130a9bp-10"", ""-0x1.9d570c5c3eaefp-2""]",True
SADDLE_POINT_LIKE_D16_C02_E1eM16,SADDLE_POINT_LIKE,16,2,1e-16,9741642504060071001,190.37923532710198,190.3792353271042,7.855220513911484e-17,9.568594664576519e-17,1.4954708747642557e-14,1.82166173539712e-14,7.817552748955803e-14,3.761221820011443e-14,5.177687214521679e-15,RESOLUTION_LIMITED,"[""-0x1.3333333333332p-1"", ""0x1.6666666666666p-1"", ""-0x1.6666666666667p-1"", ""0x1.0000000000000p-1"", ""-0x1.ffffffffffffcp-2"", ""0x1.ffffffffffffcp-2"", ""0x1.3333333333334p-2"", ""0x1.3333333333333p-1"", ""0x1.6666666666666p-1"", ""0x1.999999999999bp-3"", ""0x1.9999999999999p-2"", ""0x1.999999999999bp-2"", ""-0x1.9999999999991p-2"", ""0x1.333333333334cp-2"", ""0x1.9999999999994p-3"", ""-0x1.999999999999dp-1""]","[""-0x1.3333333333333p-1"", ""0x1.6666666666666p-1"", ""-0x1.6666666666667p-1"", ""0x1.0000000000001p-1"", ""-0x1.ffffffffffff5p-2"", ""0x1.ffffffffffff5p-2"", ""0x1.333333333332fp-2"", ""0x1.3333333333339p-1"", ""0x1.6666666666667p-1"", ""0x1.999999999999dp-3"", ""0x1.999999999999ap-2"", ""0x1.999999999999ap-2"", ""-0x1.99999999999e0p-2"", ""0x1.3333333333385p-2"", ""0x1.99999999999e2p-3"", ""-0x1.99999999999edp-1""]","[""-0x1.0000000000000p-53"", ""0x0.0p+0"", ""0x0.0p+0"", ""0x1.0000000000000p-53"", ""0x1.c000000000000p-52"", ""-0x1.c000000000000p-52"", ""-0x1.4000000000000p-52"", ""0x1.8000000000000p-51"", ""0x1.0000000000000p-53"", ""0x1.0000000000000p-54"", ""0x1.0000000000000p-54"", ""-0x1.0000000000000p-54"", ""-0x1.3c00000000000p-48"", ""0x1.c800000000000p-49"", ""0x1.3800000000000p-49"", ""-0x1.4000000000000p-47""]","[""-0x1.ebf98321d109ap-55"", ""-0x1.bcb233e899391p-57"", ""-0x1.401734ebcc48cp-55"", ""-0x1.bb262173b6606p-56"", ""0x1.d983194deced6p-52"", ""-0x1.69f7c9d44e1a7p-52"", ""-0x1.e31f6fd1a182cp-53"", ""0x1.cb4110acc31c0p-51"", ""0x1.38bf95863e1bap-53"", ""-0x1.515f47605ce3fp-54"", ""0x1.de1544e394995p-54"", ""-0x1.11599db3e567dp-55"", ""-0x1.1b34f29fc4313p-48"", ""0x1.6c7ad14ed8e54p-49"", ""0x1.0d8c13a9fe6a1p-49"", ""-0x1.54d1cd400e8cfp-47""]",True
SADDLE_POINT_LIKE_D16_C02_E1eM15,SADDLE_POINT_LIKE,16,2,1e-15,4700850701528527920,192.966791567104,192.9667915671265,5.0799416415163316e-17,4.495823637211463e-17,9.802600399115436e-15,8.675446627243526e-15,4.4794654633409956e-14,2.2918939124859708e-14,3.3745879082757124e-14,TRANSITION,"[""-0x1.3333333333332p-1"", ""0x1.3333333333332p-1"", ""-0x1.3333333333333p-1"", ""0x1.3333333333332p-2"", ""-0x1.6666666666665p-1"", ""-0x1.6666666666666p-1"", ""0x1.9999999999998p-2"", ""0x1.6666666666667p-1"", ""0x1.3333333333332p-2"", ""-0x1.6666666666664p-1"", ""0x1.999999999999fp-4"", ""-0x1.9999999999996p-4"", ""0x1.999999999998cp-2"", ""-0x1.99999999999bap-2"", ""0x1.333333333334cp-2"", ""0x1.9999999999959p-4""]","[""-0x1.3333333333335p-1"", ""0x1.3333333333338p-1"", ""-0x1.3333333333334p-1"", ""0x1.3333333333335p-2"", ""-0x1.6666666666688p-1"", ""-0x1.6666666666643p-1"", ""0x1.9999999999964p-2"", ""0x1.666666666665dp-1"", ""0x1.3333333333346p-2"", ""-0x1.6666666666670p-1"", ""0x1.99999999999dap-4"", ""-0x1.99999999999b3p-4"", ""0x1.9999999999cf5p-2"", ""-0x1.9999999999c21p-2"", ""0x1.333333333353fp-2"", ""0x1.9999999999a68p-4""]","[""-0x1.8000000000000p-52"", ""0x1.8000000000000p-51"", ""-0x1.0000000000000p-53"", ""0x1.8000000000000p-53"", ""-0x1.1800000000000p-48"", ""0x1.1800000000000p-48"", ""-0x1.a000000000000p-49"", ""-0x1.4000000000000p-50"", ""0x1.4000000000000p-50"", ""-0x1.8000000000000p-50"", ""0x1.d800000000000p-51"", ""-0x1.d000000000000p-52"", ""0x1.b480000000000p-45"", ""-0x1.3380000000000p-45"", ""0x1.f300000000000p-46"", ""0x1.0f00000000000p-48""]","[""-0x1.67f27fb09c525p-52"", ""0x1.4f440ef2e21abp-51"", ""-0x1.945ce6f0be542p-53"", ""0x1.d04dd55feeaa0p-55"", ""-0x1.1dc838b5c926cp-48"", ""0x1.1bd50feea4b88p-48"", ""-0x1.9df49343ea9b5p-49"", ""-0x1.21dd7c912766ep-50"", ""0x1.395ab38d82c53p-50"", ""-0x1.380a1ea13876fp-50"", ""0x1.b5cbe5635971ep-51"", ""-0x1.3a9fa193b02d6p-52"", ""0x1.af02f85ed1e88p-45"", ""-0x1.3739520d3420fp-45"", ""0x1.01143de9663dfp-45"", ""0x1.93f8606e609e9p-49""]",True
SADDLE_POINT_LIKE_D16_C02_E1eM14,SADDLE_POINT_LIKE,16,2,1e-14,4607342234375229794,191.97832442618136,191.97832442640208,6.06289980474378e-17,8.026218317602814e-17,1.1639453456785465e-14,1.540859944093908e-14,6.089672139852236e-14,3.148894499623218e-14,6.577875604340429e-13,OBSERVABLE,"[""-0x1.ffffffffffffep-2"", ""-0x1.3333333333332p-1"", ""-0x1.3333333333335p-2"", ""-0x1.999999999999ap-3"", ""0x1.6666666666667p-1"", ""-0x1.999999999999ap-3"", ""-0x1.9999999999996p-3"", ""-0x1.999999999999bp-4"", ""0x1.ccccccccccccbp-1"", ""0x1.333333333332fp-2"", ""-0x1.9999999999996p-4"", ""0x1.0000000000000p-1"", ""-0x1.6666666666663p-1"", ""0x1.333333333332ap-2"", ""-0x1.99999999999a3p-1"", ""-0x1.9999999999991p-3""]","[""-0x1.0000000000058p-1"", ""-0x1.3333333333353p-1"", ""-0x1.333333333332dp-2"", ""-0x1.9999999999a15p-3"", ""0x1.66666666668ebp-1"", ""-0x1.9999999999d73p-3"", ""-0x1.9999999998e54p-3"", ""-0x1.99999999993f2p-4"", ""0x1.ccccccccccd5bp-1"", ""0x1.3333333333401p-2"", ""-0x1.99999999998a4p-4"", ""0x1.0000000000054p-1"", ""-0x1.66666666683dap-1"", ""0x1.33333333349f9p-2"", ""-0x1.999999999b801p-1"", ""-0x1.999999999b974p-3""]","[""-0x1.6400000000000p-47"", ""-0x1.0800000000000p-48"", ""0x1.0000000000000p-51"", ""-0x1.ec00000000000p-49"", ""0x1.4200000000000p-44"", ""-0x1.ec80000000000p-46"", ""0x1.6840000000000p-44"", ""0x1.6a40000000000p-46"", ""0x1.2000000000000p-46"", ""0x1.a400000000000p-47"", ""0x1.e400000000000p-49"", ""0x1.5000000000000p-47"", ""-0x1.d770000000000p-41"", ""0x1.6cf0000000000p-42"", ""-0x1.e5e0000000000p-41"", ""-0x1.fe30000000000p-43""]","[""-0x1.5dde0efb2ebe2p-47"", ""-0x1.f9ddeaf772f3ep-49"", ""0x1.c10ee716dffe8p-52"", ""-0x1.d77c5d9264fcbp-49"", ""0x1.42d271e938c52p-44"", ""-0x1.ed06c452cc926p-46"", ""0x1.68afb057c0689p-44"", ""0x1.69e93ad5dcf4ap-46"", ""0x1.1a385dc13855ep-46"", ""0x1.a0cef9d43aba8p-47"", ""0x1.ea782dcaca144p-49"", ""0x1.4cad9bc676553p-47"", ""-0x1.d7d2e8343d150p-41"", ""0x1.6cceb188f8c05p-42"", ""-0x1.e64a2a24b1a93p-41"", ""-0x1.fe0dd2040ffd8p-43""]",True
SADDLE_POINT_LIKE_D16_C02_E1eM12,SADDLE_POINT_LIKE,16,2,1e-12,10157239585725212773,188.0871982993085,188.08719832051491,5.1146694046184945e-17,6.039400996971865e-17,9.620038385418943e-15,1.1359340130545757e-14,5.0585699819196564e-14,2.542027061482181e-14,5.425316230269932e-11,OBSERVABLE,"[""-0x1.999999999999ep-3"", ""0x1.3333333333332p-1"", ""0x1.3333333333333p-2"", ""0x1.999999999999dp-4"", ""-0x1.3333333333333p-2"", ""0x1.3333333333334p-1"", ""0x1.999999999999ap-4"", ""0x1.999999999999bp-1"", ""0x1.3333333333334p-1"", ""0x1.3333333333336p-2"", ""0x1.cccccccccccccp-1"", ""-0x1.0000000000001p-1"", ""0x1.99999999999a5p-3"", ""0x1.99999999999b2p-2"", ""-0x1.9999999999992p-2"", ""-0x1.6666666666673p-1""]","[""-0x1.999999999d948p-3"", ""0x1.3333333332c71p-1"", ""0x1.333333332e503p-2"", ""0x1.99999999a04f5p-4"", ""-0x1.333333333b2c4p-2"", ""0x1.333333332a59fp-1"", ""0x1.99999999e1425p-4"", ""0x1.99999999a9593p-1"", ""0x1.3333333334426p-1"", ""0x1.3333333330b73p-2"", ""0x1.ccccccccceda6p-1"", ""-0x1.0000000001572p-1"", ""0x1.9999999a77123p-3"", ""0x1.9999999a41be5p-2"", ""-0x1.9999999a61cf4p-2"", ""-0x1.66666667238a2p-1""]","[""-0x1.fd50000000000p-42"", ""-0x1.b040000000000p-43"", ""-0x1.38c0000000000p-40"", ""0x1.ad60000000000p-42"", ""-0x1.fe44000000000p-40"", ""-0x1.1b2a000000000p-38"", ""0x1.1ea2c00000000p-38"", ""0x1.f7f0000000000p-38"", ""0x1.0f20000000000p-41"", ""-0x1.3e18000000000p-41"", ""0x1.06d0000000000p-40"", ""-0x1.5710000000000p-41"", ""0x1.baefc00000000p-36"", ""0x1.5046600000000p-35"", ""-0x1.906c400000000p-35"", ""-0x1.7a45e00000000p-34""]","[""-0x1.fd7c089c9e69cp-42"", ""-0x1.b043ef68f02f1p-43"", ""-0x1.38c38df161be8p-40"", ""0x1.ad99ed3db9fa8p-42"", ""-0x1.fe482ddb24f72p-40"", ""-0x1.1b2710cfd54f2p-38"", ""0x1.1ea2748e03850p-38"", ""0x1.f7ee36698c63dp-38"", ""0x1.0f32c7ee582b7p-41"", ""-0x1.3e07e9ae73d49p-41"", ""0x1.06c61ce3b0154p-40"", ""-0x1.57308fcec9fd0p-41"", ""0x1.baf29a42e0320p-36"", ""0x1.5048b3a70f817p-35"", ""-0x1.906a8be6d2a0ap-35"", ""-0x1.7a43c50eeff19p-34""]",True
SADDLE_POINT_LIKE_D16_C02_E1eM8,SADDLE_POINT_LIKE,16,2,1e-8,15655641463757475078,194.04089226689754,194.04111817231998,8.168651862487581e-17,1.0092141807625734e-16,1.58505249601477e-14,1.9582904811053542e-14,9.823985246687984e-14,3.9874326078111696e-14,4.5828059296413237e-07,OBSERVABLE,"[""-0x1.9999999999997p-4"", ""0x1.6666666666667p-1"", ""0x1.ccccccccccccep-1"", ""-0x1.999999999998dp-4"", ""0x1.ccccccccccccbp-1"", ""-0x1.9999999999999p-1"", ""-0x1.3333333333332p-1"", ""-0x1.3333333333335p-1"", ""0x1.9999999999996p-4"", ""0x1.6666666666668p-1"", ""-0x1.6666666666668p-1"", ""-0x1.6666666666669p-1"", ""0x1.3333333333326p-1"", ""0x1.3333333333347p-2"", ""0x1.666666666665dp-1"", ""-0x1.9999999999981p-2""]","[""-0x1.999998fe303c9p-4"", ""0x1.666666312ce49p-1"", ""0x1.cccccd126d37bp-1"", ""-0x1.9999980c98765p-4"", ""0x1.cccccad00a10fp-1"", ""-0x1.99999a9711cecp-1"", ""-0x1.33333587ee13bp-1"", ""-0x1.333331d4ca4fap-1"", ""0x1.9999998cbd68bp-4"", ""0x1.666666442797fp-1"", ""-0x1.666666ec3ae11p-1"", ""-0x1.666666875511ap-1"", ""0x1.3333466286148p-1"", ""0x1.33334ccc6c347p-2"", ""0x1.666681a25d0f8p-1"", ""-0x1.9999b20433663p-2""]","[""0x1.36d2b9c000000p-29"", ""-0x1.a9cc0f0000000p-28"", ""0x1.1681ab4000000p-27"", ""0x1.8d01228000000p-28"", ""-0x1.fcc2bbc000000p-25"", ""-0x1.faf06a6000000p-26"", ""-0x1.2a5d704800000p-24"", ""0x1.5e68e3b000000p-25"", ""-0x1.9b86160000000p-33"", ""-0x1.11f6748000000p-28"", ""-0x1.0ba8f52000000p-26"", ""-0x1.0775588000000p-28"", ""0x1.32f52e2200000p-21"", ""0x1.9993900000000p-22"", ""0x1.b3bf6a9b00000p-21"", ""-0x1.86a99ce200000p-22""]","[""0x1.36d2b9bfac78ap-29"", ""-0x1.a9cc0ff2b3b8ap-28"", ""0x1.1681ab3531527p-27"", ""0x1.8d01244ec548fp-28"", ""-0x1.fcc2bbfa1a2f0p-25"", ""-0x1.faf06a564fd25p-26"", ""-0x1.2a5d703a01dacp-24"", ""0x1.5e68e39a9f0eep-25"", ""-0x1.9b8618112d5bdp-33"", ""-0x1.11f674848b974p-28"", ""-0x1.0ba8f539f457ap-26"", ""-0x1.07755a28c7d79p-28"", ""0x1.32f52e3c80671p-21"", ""0x1.99939012eab01p-22"", ""0x1.b3bf6a8f32915p-21"", ""-0x1.86a99caac00f6p-22""]",True
SADDLE_POINT_LIKE_D16_C04_E1eM16,SADDLE_POINT_LIKE,16,4,1e-16,5376100829545056146,18415.035056785582,18415.035056806162,8.726808427851609e-17,6.448732289281816e-17,1.607044831329975e-12,1.1875363117922352e-12,5.857919141554828e-12,2.799022035220823e-12,3.17575982000677e-13,RESOLUTION_LIMITED,"[""0x1.9999999999983p-4"", ""0x1.6666666666666p-1"", ""0x1.9999999999999p-3"", ""0x1.999999999999cp-3"", ""0x1.9999999999997p-4"", ""-0x1.3333333333333p-1"", ""-0x1.3333333333334p-1"", ""0x1.ccccccccccccep-1"", ""0x1.ccccccccccccfp-1"", ""-0x1.9999999999992p-4"", ""0x1.3333333333327p-2"", ""0x1.999999999998ep-2"", ""0x1.99999999999a2p-4"", ""-0x1.cccccccccccc7p-1"", ""-0x1.99999999997d8p-4"", ""0x1.333333333330cp-1""]","[""0x1.999999999997fp-4"", ""0x1.6666666666665p-1"", ""0x1.999999999998cp-3"", ""0x1.999999999998bp-3"", ""0x1.999999999999ap-4"", ""-0x1.333333333332cp-1"", ""-0x1.333333333332ap-1"", ""0x1.ccccccccccc97p-1"", ""0x1.cccccccccccd2p-1"", ""-0x1.9999999999996p-4"", ""0x1.3333333333379p-2"", ""0x1.99999999999ebp-2"", ""0x1.99999999999bap-4"", ""-0x1.ccccccccccd01p-1"", ""-0x1.999999999bb49p-4"", ""0x1.3333333334a61p-1""]","[""-0x1.0000000000000p-54"", ""-0x1.0000000000000p-53"", ""-0x1.a000000000000p-52"", ""-0x1.1000000000000p-51"", ""0x1.8000000000000p-55"", ""0x1.c000000000000p-51"", ""0x1.4000000000000p-50"", ""-0x1.b800000000000p-48"", ""0x1.8000000000000p-52"", ""-0x1.0000000000000p-54"", ""0x1.4800000000000p-48"", ""0x1.7400000000000p-48"", ""0x1.8000000000000p-52"", ""-0x1.d000000000000p-48"", ""-0x1.1b88000000000p-43"", ""0x1.7550000000000p-41""]","[""-0x1.d5a7bd3ede4d5p-53"", ""0x1.d035511dc340bp-55"", ""-0x1.cd2979b33237bp-52"", ""-0x1.08b2dc9fd0704p-51"", ""0x1.b2f215b83ca2bp-55"", ""0x1.bfad9e85245cdp-51"", ""0x1.408cc730adfe6p-50"", ""-0x1.b0071a32ecaa0p-48"", ""0x1.4c0143c91d33fp-52"", ""-0x1.3e33fe4b9e0dcp-53"", ""0x1.336b5e5571200p-48"", ""0x1.6e3d9a3361797p-48"", ""0x1.2482ea6105d36p-52"", ""-0x1.b29b58bf0be86p-48"", ""-0x1.0e0511704f977p-43"", ""0x1.6ff76844c4156p-41""]",True
SADDLE_POINT_LIKE_D16_C04_E1eM15,SADDLE_POINT_LIKE,16,4,1e-15,8381365168695622325,18218.126797287026,18218.12679748975,3.878604082239298e-17,6.914186069447686e-17,7.066090096676054e-13,1.259635185147939e-12,4.0578889558475736e-12,1.9706850869152148e-12,3.157635435156443e-12,TRANSITION,"[""0x1.6666666666666p-1"", ""-0x1.9999999999998p-3"", ""0x1.9999999999998p-2"", ""-0x1.9999999999998p-4"", ""0x1.9999999999997p-3"", ""0x1.cccccccccccccp-1"", ""0x1.999999999999bp-1"", ""0x1.3333333333332p-2"", ""0x1.999999999999bp-4"", ""-0x1.6666666666667p-1"", ""0x1.99999999999a1p-1"", ""0x1.999999999999bp-2"", ""-0x1.999999999998cp-2"", ""0x1.99999999999a5p-2"", ""-0x1.fffffffffffe7p-2"", ""-0x1.33333333332fdp-2""]","[""0x1.6666666666661p-1"", ""-0x1.9999999999961p-3"", ""0x1.9999999999911p-2"", ""-0x1.9999999999aa9p-4"", ""0x1.9999999999a34p-3"", ""0x1.cccccccccccafp-1"", ""0x1.9999999999b61p-1"", ""0x1.3333333333541p-2"", ""0x1.99999999999adp-4"", ""-0x1.6666666666675p-1"", ""0x1.9999999999bccp-1"", ""0x1.9999999999b64p-2"", ""-0x1.9999999999da2p-2"", ""0x1.9999999999a3cp-2"", ""-0x1.000000000c3f0p-1"", ""-0x1.333333334210ap-2""]","[""-0x1.4000000000000p-51"", ""0x1.b800000000000p-50"", ""-0x1.0e00000000000p-47"", ""-0x1.1100000000000p-48"", ""0x1.3a00000000000p-48"", ""-0x1.d000000000000p-49"", ""0x1.c600000000000p-45"", ""0x1.0780000000000p-45"", ""0x1.2000000000000p-52"", ""-0x1.c000000000000p-50"", ""0x1.1580000000000p-44"", ""0x1.c900000000000p-46"", ""-0x1.0580000000000p-44"", ""0x1.2e00000000000p-47"", ""-0x1.87f9000000000p-38"", ""-0x1.dc1a000000000p-39""]","[""-0x1.0eefe821888ecp-51"", ""0x1.982c61415ab28p-50"", ""-0x1.0fdfdb7340ccbp-47"", ""-0x1.0f7eff56454aep-48"", ""0x1.34f7f93564900p-48"", ""-0x1.ccd528bf168ffp-49"", ""0x1.c64b33cbc20a0p-45"", ""0x1.077dd50e612acp-45"", ""0x1.8df833d3ed147p-52"", ""-0x1.c4a72405a3b78p-50"", ""0x1.1e40d59a82d6ap-44"", ""0x1.cb9d814ca7dc6p-46"", ""-0x1.02f2761ba8f0fp-44"", ""0x1.936d3964f3e7cp-47"", ""-0x1.87169fd6362f8p-38"", ""-0x1.daaed32e94023p-39""]",True
SADDLE_POINT_LIKE_D16_C04_E1eM14,SADDLE_POINT_LIKE,16,4,1e-14,3294430816771009380,18200.900293026923,18200.90029503531,6.827377794444709e-17,5.939138392862833e-17,1.2426442249966865e-12,1.0809766572702952e-12,5.384822485064338e-12,2.328061774385716e-12,4.4862233143733886e-11,OBSERVABLE,"[""-0x1.3333333333333p-2"", ""0x1.ffffffffffffep-2"", ""0x1.9999999999998p-1"", ""-0x1.ccccccccccccdp-1"", ""0x1.9999999999998p-4"", ""-0x1.3333333333334p-1"", ""0x1.3333333333334p-2"", ""-0x1.3333333333332p-1"", ""0x1.0000000000000p-1"", ""-0x1.6666666666664p-1"", ""0x1.999999999999ap-1"", ""0x1.333333333332ap-1"", ""0x1.999999999998ap-4"", ""0x1.3333333333364p-2"", ""-0x1.ccccccccccd12p-1"", ""0x1.333333333329fp-2""]","[""-0x1.333333333337ep-2"", ""0x1.000000000001bp-1"", ""0x1.9999999999664p-1"", ""-0x1.ccccccccccf59p-1"", ""0x1.9999999999a8ap-4"", ""-0x1.33333333333d3p-1"", ""0x1.33333333372afp-2"", ""-0x1.3333333333d16p-1"", ""0x1.0000000000109p-1"", ""-0x1.66666666667bdp-1"", ""0x1.999999999b3ffp-1"", ""0x1.33333333345e7p-1"", ""0x1.999999999e226p-4"", ""0x1.3333333334506p-2"", ""-0x1.cccccccda44f0p-1"", ""0x1.33333333c9326p-2""]","[""-0x1.2c00000000000p-48"", ""0x1.c000000000000p-49"", ""-0x1.9a00000000000p-44"", ""-0x1.4600000000000p-44"", ""0x1.e400000000000p-49"", ""-0x1.3e00000000000p-46"", ""0x1.fbd8000000000p-41"", ""-0x1.3c80000000000p-42"", ""0x1.0900000000000p-45"", ""-0x1.5900000000000p-45"", ""0x1.a650000000000p-41"", ""0x1.2bd0000000000p-41"", ""0x1.2270000000000p-42"", ""0x1.1a20000000000p-42"", ""-0x1.aefbc00000000p-34"", ""0x1.2c10e00000000p-35""]","[""-0x1.3446aed7b3d87p-48"", ""0x1.abda456c4d61cp-49"", ""-0x1.9a390e8e40038p-44"", ""-0x1.46c0185f24a09p-44"", ""0x1.e33b44fbefb82p-49"", ""-0x1.39f67d7748fedp-46"", ""0x1.fbe197c9b6efap-41"", ""-0x1.3c6069b84be7bp-42"", ""0x1.095c92f6f6dc7p-45"", ""-0x1.575464dce5578p-45"", ""0x1.a763395c6badcp-41"", ""0x1.2b810488e03dcp-41"", ""0x1.2240d85400f07p-42"", ""0x1.1b74843790f05p-42"", ""-0x1.aeff2a39f9662p-34"", ""0x1.2bdcc63a66b4bp-35""]",True
