dataset,system_id,lane,family,dimension,condition_exponent,epsilon,parent,inverse_frobenius,inverse_spectral,norm_majorant_inflation,parent_bound,parent_error,parent_effectivity,directional_alignment_inflation,factorization_relative_residual,status
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C03_E3eM13,decimal-source,SADDLE_POINT_LIKE,16,3,3e-13,zg,218.7074983837664,114.97817706666294,1.9021652974804295,9.019807257957663e-14,1.2530184282484975e-15,71.98463370220172,37.843521694750265,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C03_E3eM13,binary64-operand,SADDLE_POINT_LIKE,16,3,3e-13,z,218.70749837656905,114.97817706269696,1.902165297483444,4.6014393678821305e-14,1.0935030818767494e-15,42.07980246370048,22.122053493128,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C03_E3eM13,binary64-operand,SADDLE_POINT_LIKE,16,3,3e-13,zg,218.7074983837664,114.97817706666294,1.9021652974804295,1.0109915224628274e-13,1.5214248821832689e-15,66.45030814876897,34.934034511505246,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C03_E3eM15,decimal-source,SADDLE_POINT_LIKE,16,3,3e-15,z,219.0194496925263,116.0113041690529,1.8879147274593935,7.120554172108794e-14,1.1967321040922292e-15,59.499984564298366,31.516245781062764,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C03_E3eM15,decimal-source,SADDLE_POINT_LIKE,16,3,3e-15,zg,219.01944969259847,116.01130416909326,1.8879147274593586,9.591398600053068e-14,2.8436088592441765e-15,33.72966914515253,17.866097792745055,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C03_E3eM15,binary64-operand,SADDLE_POINT_LIKE,16,3,3e-15,z,219.0194496925263,116.0113041690529,1.8879147274593935,8.843870945013415e-14,9.722942225709128e-16,90.95879353914809,48.17950313971715,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C03_E3eM15,binary64-operand,SADDLE_POINT_LIKE,16,3,3e-15,zg,219.01944969259847,116.01130416909326,1.8879147274593586,7.366881437397089e-14,3.4224535874481994e-15,21.525146358200512,11.401545867046522,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C03_E3eM16,decimal-source,SADDLE_POINT_LIKE,16,3,3e-16,z,219.0163415643093,117.07277489540373,1.8707709094619562,6.360424002396756e-14,3.875935702191462e-15,16.410034869258947,8.77180353097246,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C03_E3eM16,decimal-source,SADDLE_POINT_LIKE,16,3,3e-16,zg,219.01634156431652,117.07277489540785,1.870770909461952,1.0069380960060584e-13,4.917107831347471e-15,20.478259386272597,10.946428171775613,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C03_E3eM16,binary64-operand,SADDLE_POINT_LIKE,16,3,3e-16,z,219.0163415643093,117.07277489540373,1.8707709094619562,6.635728052612479e-14,2.4911803471109594e-15,26.636883436833397,14.238452876356897,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C03_E3eM16,binary64-operand,SADDLE_POINT_LIKE,16,3,3e-16,zg,219.01634156431652,117.07277489540785,1.870770909461952,7.529799062160812e-14,2.465363408291566e-15,30.54234940307957,16.326076725163414,1.1632090353999691e-16,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C03_E3eM17,decimal-source,SADDLE_POINT_LIKE,16,3,3e-17,z,218.73198800923075,114.6302660083353,1.908152145379526,6.239846774047828e-14,1.459502604304042e-15,42.753241793790934,22.40557279319435,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C03_E3eM17,decimal-source,SADDLE_POINT_LIKE,16,3,3e-17,zg,218.73198800923146,114.6302660083357,1.9081521453795256,6.342357343595165e-14,1.6803412236341467e-15,37.74446079397061,19.780634833216276,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C03_E3eM17,binary64-operand,SADDLE_POINT_LIKE,16,3,3e-17,z,218.73198800923075,114.6302660083353,1.908152145379526,5.717602673825122e-14,2.082478053044145e-15,27.455764373925522,14.388666249915124,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C03_E3eM17,binary64-operand,SADDLE_POINT_LIKE,16,3,3e-17,zg,218.73198800923146,114.6302660083357,1.9081521453795256,4.759657539187603e-14,2.107329127903555e-15,22.586208657034405,11.836691697632988,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C03_E3eM9,decimal-source,SADDLE_POINT_LIKE,16,3,3e-9,z,218.5359711622049,114.31971499811398,1.9116210284972304,9.362576462415753e-14,9.104801887480635e-16,102.83119367253411,53.792667134119206,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C03_E3eM9,decimal-source,SADDLE_POINT_LIKE,16,3,3e-9,zg,218.5360429435069,114.31975420511911,1.9116210007886907,4.1103304173998016e-14,2.007323504555715e-15,20.476671588168095,10.711679553488842,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C03_E3eM9,binary64-operand,SADDLE_POINT_LIKE,16,3,3e-9,z,218.5359711622049,114.31971499811398,1.9116210284972304,9.493097030485547e-14,1.4826852274683204e-15,64.02638169326725,33.49323989368326,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C03_E3eM9,binary64-operand,SADDLE_POINT_LIKE,16,3,3e-9,zg,218.5360429435069,114.31975420511911,1.9116210007886907,5.679194370639852e-14,1.913150268698512e-15,29.685040760040895,15.528727058236719,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C05_E3eM13,decimal-source,SADDLE_POINT_LIKE,16,5,3e-13,z,15478.919176755255,11063.946868533796,1.3990413512177806,4.288992445300472e-12,5.747657007598123e-15,746.2157953459355,533.3765114922443,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C05_E3eM13,decimal-source,SADDLE_POINT_LIKE,16,5,3e-13,zg,15478.919227576229,11063.94690525707,1.3990413511674908,4.4350574178704e-12,1.7938065414873627e-14,247.24279432011676,176.72300687452466,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C05_E3eM13,binary64-operand,SADDLE_POINT_LIKE,16,5,3e-13,z,15478.919176755255,11063.946868533796,1.3990413512177806,4.037774445943315e-12,3.269659473961063e-15,1234.9220088817724,882.6915714870385,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C05_E3eM13,binary64-operand,SADDLE_POINT_LIKE,16,5,3e-13,zg,15478.919227576229,11063.94690525707,1.3990413511674908,5.426956608808938e-12,1.6479470697845154e-14,329.3161963944973,235.38703564386077,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C05_E3eM15,decimal-source,SADDLE_POINT_LIKE,16,5,3e-15,z,15485.065480920783,11070.248944243933,1.398800113611932,4.086088578140025e-12,1.5362040893025055e-14,265.98605006938,190.1530086257716,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C05_E3eM15,decimal-source,SADDLE_POINT_LIKE,16,5,3e-15,zg,15485.065481429401,11070.248944611585,1.3988001136114212,8.748489586390655e-12,3.297794016337411e-15,2652.8308144930425,1896.5045746557496,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C05_E3eM15,binary64-operand,SADDLE_POINT_LIKE,16,5,3e-15,z,15485.065480920783,11070.248944243933,1.398800113611932,4.482730248678157e-12,4.3103170375016585e-15,1040.0001228857245,743.4944512552785,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C05_E3eM15,binary64-operand,SADDLE_POINT_LIKE,16,5,3e-15,zg,15485.065481429401,11070.248944611585,1.3988001136114212,6.973968893453818e-12,2.119743096210545e-15,3290.006655014539,2352.0205803532585,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C05_E3eM16,decimal-source,SADDLE_POINT_LIKE,16,5,3e-16,z,15460.430044144901,11024.074880813416,1.4024242588421303,3.453085339301734e-12,2.0779882299169286e-15,1661.744416829434,1184.908494239399,1.368283071334491e-16,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C05_E3eM16,decimal-source,SADDLE_POINT_LIKE,16,5,3e-16,zg,15460.430044195597,11024.074880849872,1.4024242588420912,3.906544502518035e-12,4.87150078470252e-15,801.9180690241005,571.8084694899692,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C05_E3eM16,binary64-operand,SADDLE_POINT_LIKE,16,5,3e-16,z,15460.430044144901,11024.074880813416,1.4024242588421303,4.485624223924569e-12,4.464655354570993e-15,1004.6966378562921,716.3999278547776,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C05_E3eM16,binary64-operand,SADDLE_POINT_LIKE,16,5,3e-16,zg,15460.430044195597,11024.074880849872,1.4024242588420912,5.0240353708408905e-12,5.257115233979606e-15,955.6639235084305,681.4371025622963,1.1896110643608818e-16,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C05_E3eM17,decimal-source,SADDLE_POINT_LIKE,16,5,3e-17,z,15483.149462175354,11028.249014054458,1.4039535598483084,7.173429331448045e-12,4.981714497774384e-15,1439.9519150792012,1025.6407022713645,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C05_E3eM17,decimal-source,SADDLE_POINT_LIKE,16,5,3e-17,zg,15483.149462180438,11028.249014058107,1.4039535598483048,6.505333748904322e-12,4.131621718602366e-15,1574.5230788226493,1121.4922799816643,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C05_E3eM17,binary64-operand,SADDLE_POINT_LIKE,16,5,3e-17,z,15483.149462175354,11028.249014054458,1.4039535598483084,6.513040491775367e-12,5.852401539342842e-15,1112.8833946186658,792.6782099109521,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C05_E3eM17,binary64-operand,SADDLE_POINT_LIKE,16,5,3e-17,zg,15483.149462180438,11028.249014058107,1.4039535598483048,5.227328303005635e-12,5.7398943461200155e-15,910.701136256827,648.6689889907947,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C05_E3eM9,decimal-source,SADDLE_POINT_LIKE,16,5,3e-9,z,15493.411275191715,11173.874839025933,1.386574621462498,6.1746171146754565e-12,1.0222615884650315e-14,604.0153698767947,435.61692283081436,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C05_E3eM9,decimal-source,SADDLE_POINT_LIKE,16,5,3e-9,zg,15493.920674850091,11174.24941801919,1.386573728152618,5.539845539797605e-12,5.913239641678612e-15,936.8545628948989,675.6615561605252,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C05_E3eM9,binary64-operand,SADDLE_POINT_LIKE,16,5,3e-9,z,15493.411275191715,11173.874839025933,1.386574621462498,5.365495388058294e-12,2.821256410561697e-15,1901.8106145800668,1371.5890837336403,1.1955642359974827e-16,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C05_E3eM9,binary64-operand,SADDLE_POINT_LIKE,16,5,3e-9,zg,15493.920674850091,11174.24941801919,1.386573728152618,5.041670998846759e-12,2.146083347241711e-15,2349.2428685617683,1694.279085823838,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C07_E3eM13,decimal-source,SADDLE_POINT_LIKE,16,7,3e-13,z,1549215.0468190946,1128406.974625042,1.3729222538117356,5.4091790752585e-10,2.3017209410220296e-13,2350.0585926183867,1711.7200818136369,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C07_E3eM13,decimal-source,SADDLE_POINT_LIKE,16,7,3e-13,zg,1549215.556592428,1128407.3566158614,1.3729222408107893,6.722200189878638e-10,1.820649706922297e-13,3692.198540070692,2689.299095257017,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C07_E3eM13,binary64-operand,SADDLE_POINT_LIKE,16,7,3e-13,z,1549215.0468190946,1128406.974625042,1.3729222538117356,6.376839077683354e-10,2.3334487526957554e-13,2732.7958543406644,1990.4957085176682,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C07_E3eM13,binary64-operand,SADDLE_POINT_LIKE,16,7,3e-13,zg,1549215.556592428,1128407.3566158614,1.3729222408107893,6.153207612498438e-10,1.629324139574219e-13,3776.5398934716677,2750.731091107829,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C07_E3eM15,decimal-source,SADDLE_POINT_LIKE,16,7,3e-15,z,1551553.7274822472,1126698.0849701858,1.377080291676633,5.09083165863873e-10,3.3216531010050955e-14,15326.199045584563,11129.488337186567,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C07_E3eM15,decimal-source,SADDLE_POINT_LIKE,16,7,3e-15,zg,1551553.7325939613,1126698.088778532,1.377080291558869,5.885208339953677e-10,2.377536635979799e-14,24753.38655519116,17975.267460381758,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C07_E3eM15,binary64-operand,SADDLE_POINT_LIKE,16,7,3e-15,z,1551553.7274822472,1126698.0849701858,1.377080291676633,5.625434326349244e-10,2.719875292682472e-14,20682.69211270039,15019.234708180049,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C07_E3eM15,binary64-operand,SADDLE_POINT_LIKE,16,7,3e-15,zg,1551553.7325939613,1126698.088778532,1.377080291558869,5.622490472103534e-10,1.981512976788887e-14,28374.73454862245,20604.996471557923,1.282119062949377e-16,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C07_E3eM16,decimal-source,SADDLE_POINT_LIKE,16,7,3e-16,z,1549584.9366064803,1108643.8330932162,1.3977301729835079,5.551635400356628e-10,2.053614904623975e-13,2703.347832086929,1934.0985007975687,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C07_E3eM16,decimal-source,SADDLE_POINT_LIKE,16,7,3e-16,zg,1549584.9371158907,1108643.8334619435,1.397730172978122,6.721235294986143e-10,2.219279824007509e-13,3028.5659439056844,2166.7743906914206,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C07_E3eM16,binary64-operand,SADDLE_POINT_LIKE,16,7,3e-16,z,1549584.9366064803,1108643.8330932162,1.3977301729835079,5.432880827282508e-10,2.613900281278992e-13,2078.457570165675,1487.0234687208108,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C07_E3eM16,binary64-operand,SADDLE_POINT_LIKE,16,7,3e-16,zg,1549584.9371158907,1108643.8334619435,1.397730172978122,6.265721684229378e-10,1.9099603065284784e-13,3280.5507333384744,2347.055817181549,1.3861920995920324e-16,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C07_E3eM17,decimal-source,SADDLE_POINT_LIKE,16,7,3e-17,z,1552683.4448285007,1147554.0833532892,1.3530372706194165,9.560523514779384e-10,3.021913585441903e-13,3163.731603986724,2338.244239597611,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C07_E3eM17,decimal-source,SADDLE_POINT_LIKE,16,7,3e-17,zg,1552683.4448797996,1147554.0833927959,1.3530372706175384,9.466165452123168e-10,3.378423914716995e-13,2801.9472070650827,2070.857372455268,1.6229690186161363e-16,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C07_E3eM17,binary64-operand,SADDLE_POINT_LIKE,16,7,3e-17,z,1552683.4448285007,1147554.0833532892,1.3530372706194165,9.346411822552534e-10,2.4772961483515205e-13,3772.8278182533663,2788.413815479138,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C07_E3eM17,binary64-operand,SADDLE_POINT_LIKE,16,7,3e-17,zg,1552683.4448797996,1147554.0833927959,1.3530372706175384,9.995989446505928e-10,2.487107438372987e-13,4019.1224923701297,2970.444776096793,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C07_E3eM9,decimal-source,SADDLE_POINT_LIKE,16,7,3e-9,z,1551327.2743987169,1126483.1705768362,1.3771419892623264,4.804013232503559e-10,1.7754034390829348e-13,2705.8713116974805,1964.8455517262203,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C07_E3eM9,decimal-source,SADDLE_POINT_LIKE,16,7,3e-9,zg,1556454.3870906658,1130302.9724050376,1.377024059114762,4.45077214923469e-10,1.4260790848843696e-13,3120.985502424342,2266.4712949392538,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C07_E3eM9,binary64-operand,SADDLE_POINT_LIKE,16,7,3e-9,z,1551327.2743987169,1126483.1705768362,1.3771419892623264,4.854134753703487e-10,1.258819314953455e-13,3856.101265718956,2800.0752978162386,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C07_E3eM9,binary64-operand,SADDLE_POINT_LIKE,16,7,3e-9,zg,1556454.3870906658,1130302.9724050376,1.377024059114762,5.064018997764431e-10,7.290051820540724e-14,6946.478739006848,5044.558730130309,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C09_E3eM13,decimal-source,SADDLE_POINT_LIKE,16,9,3e-13,z,110220009.23295733,110209360.31223898,1.0000966244671794,2.8480337081995558e-08,1.862665905895389e-13,152900.94155830363,152886.1690136836,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C09_E3eM13,decimal-source,SADDLE_POINT_LIKE,16,9,3e-13,zg,110223652.83924513,110213004.26364836,1.000096618141098,4.035363490295587e-08,2.2343494204390325e-12,18060.57482944037,18058.830018853547,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C09_E3eM13,binary64-operand,SADDLE_POINT_LIKE,16,9,3e-13,z,110220009.23295733,110209360.31223898,1.0000966244671794,2.3054658276349793e-08,1.5471507722782196e-13,149013.64940923767,148999.25243586092,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C09_E3eM13,binary64-operand,SADDLE_POINT_LIKE,16,9,3e-13,zg,110223652.83924513,110213004.26364836,1.000096618141098,3.89973663848647e-08,2.4485296003911587e-12,15926.851110411233,15925.31243632723,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C09_E3eM15,decimal-source,SADDLE_POINT_LIKE,16,9,3e-15,z,110011403.84835458,110000731.14275102,1.0000970239515017,5.147033468687434e-08,7.075071422601796e-13,72748.85525883012,72741.7975621913,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C09_E3eM15,decimal-source,SADDLE_POINT_LIKE,16,9,3e-15,zg,110011440.14539686,110000767.44324562,1.0000970238880993,4.74659025238583e-08,1.668346003115381e-12,28450.874360128524,28448.11421347844,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C09_E3eM15,binary64-operand,SADDLE_POINT_LIKE,16,9,3e-15,z,110011403.84835458,110000731.14275102,1.0000970239515017,4.4674126303319984e-08,2.5990502615102657e-13,171886.35004449886,171869.6745695288,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C09_E3eM15,binary64-operand,SADDLE_POINT_LIKE,16,9,3e-15,zg,110011440.14539686,110000767.44324562,1.0000970238880993,3.647665586956059e-08,1.258738820375692e-13,289787.3274351983,289759.2138696561,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C09_E3eM16,decimal-source,SADDLE_POINT_LIKE,16,9,3e-16,z,110078499.8679422,110067891.3975432,1.0000963811540704,5.385264490907705e-08,1.5115601184078885e-12,35627.19355535757,35623.76009624716,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C09_E3eM16,decimal-source,SADDLE_POINT_LIKE,16,9,3e-16,zg,110078503.50208117,110067895.03202555,1.0000963811477683,5.158027523510781e-08,1.8077842035919282e-12,28532.31880919292,28529.569096578056,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C09_E3eM16,binary64-operand,SADDLE_POINT_LIKE,16,9,3e-16,z,110078499.8679422,110067891.3975432,1.0000963811540704,4.353982181393293e-08,1.6809735232006643e-12,25901.55122195545,25899.05504114125,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C09_E3eM16,binary64-operand,SADDLE_POINT_LIKE,16,9,3e-16,zg,110078503.50208117,110067895.03202555,1.0000963811477683,4.252492054100578e-08,1.4775889702755904e-12,28779.939074040532,28777.165497800335,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C09_E3eM17,decimal-source,SADDLE_POINT_LIKE,16,9,3e-17,z,110218077.97816674,110207433.74680917,1.0000965836059845,3.023910716473212e-08,2.0590780506695787e-12,14685.750816924523,14684.332551135258,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C09_E3eM17,decimal-source,SADDLE_POINT_LIKE,16,9,3e-17,zg,110218078.34250258,110207434.11117958,1.0000965836053515,3.7923315107175263e-08,2.3609826486724274e-12,16062.513262644863,16060.962037025914,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C09_E3eM17,binary64-operand,SADDLE_POINT_LIKE,16,9,3e-17,z,110218077.97816674,110207433.74680917,1.0000965836059845,2.8453890305287842e-08,2.88697953269571e-12,9855.937661850721,9854.985831782162,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C09_E3eM17,binary64-operand,SADDLE_POINT_LIKE,16,9,3e-17,zg,110218078.34250258,110207434.11117958,1.0000965836053515,3.6872168799102637e-08,2.911372956083869e-12,12664.87301877666,12663.649917810688,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C09_E3eM9,decimal-source,SADDLE_POINT_LIKE,16,9,3e-9,z,110426662.12849899,110416085.4160644,1.0000957895979987,5.240446897917507e-08,1.763911862025307e-12,29709.233271442914,29706.38770850632,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C09_E3eM9,decimal-source,SADDLE_POINT_LIKE,16,9,3e-9,zg,165114854.05904916,165107734.59312743,1.0000431201235924,6.852595091794582e-08,5.9767436795429655e-12,11465.432448189902,11464.938078642972,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C09_E3eM9,binary64-operand,SADDLE_POINT_LIKE,16,9,3e-9,z,110426662.12849899,110416085.4160644,1.0000957895979987,4.6964963959573797e-08,9.715141966466802e-13,48342.02538849156,48337.39516884003,0.0,FINITE
holdout,HOLDOUT_SADDLE_POINT_LIKE_D16_C09_E3eM9,binary64-operand,SADDLE_POINT_LIKE,16,9,3e-9,zg,165114854.05904916,165107734.59312743,1.0000431201235924,4.905088922682823e-08,4.574301581739509e-12,10723.142834009477,10722.680470702338,0.0,FINITE
holdout,HOLDOUT_SPD_D02_C01_E3eM13,decimal-source,SPD,2,1,3e-13,z,1.414354980194152,1.0100501249992186,1.4002819713479526,1.2563879932894546e-16,8.881784197001253e-17,1.4145671246027882,1.0102016262061022,1.569700023866889e-16,FINITE
holdout,HOLDOUT_SPD_D02_C01_E3eM13,decimal-source,SPD,2,1,3e-13,zg,1.4143549801937276,1.010050124998913,1.4002819713479564,9.616953272706311e-17,6.782659521563946e-17,1.4178735114347645,1.01256285551536,1.5660395876945434e-16,FINITE
holdout,HOLDOUT_SPD_D02_C01_E3eM13,binary64-operand,SPD,2,1,3e-13,z,1.414354980194152,1.0100501249992186,1.4002819713479526,6.922599317468312e-17,4.9033668195123563e-17,1.411805310979522,1.0082292994320827,0.0,FINITE
holdout,HOLDOUT_SPD_D02_C01_E3eM13,binary64-operand,SPD,2,1,3e-13,zg,1.4143549801937276,1.010050124998913,1.4002819713479564,2.939426821148852e-17,2.0585062739159137e-17,1.4279416382623678,1.0197529265393492,0.0,FINITE
holdout,HOLDOUT_SPD_D02_C01_E3eM15,decimal-source,SPD,2,1,3e-15,z,1.414354980194152,1.0100501249992186,1.4002819713479526,6.315218736976874e-17,4.4754520913118096e-17,1.411079508422535,1.007710973429293,1.5735796856213865e-16,FINITE
holdout,HOLDOUT_SPD_D02_C01_E3eM15,decimal-source,SPD,2,1,3e-15,zg,1.4143549801941475,1.0100501249992155,1.4002819713479526,7.342238733144427e-17,5.1996388088943575e-17,1.4120670690789132,1.0084162318533716,0.0,FINITE
holdout,HOLDOUT_SPD_D02_C01_E3eM15,binary64-operand,SPD,2,1,3e-15,z,1.414354980194152,1.0100501249992186,1.4002819713479526,3.2702259651200615e-17,2.3165785281344176e-17,1.4116620375280926,1.0081269818600787,0.0,FINITE
holdout,HOLDOUT_SPD_D02_C01_E3eM15,binary64-operand,SPD,2,1,3e-15,zg,1.4143549801941475,1.0100501249992155,1.4002819713479526,5.753698251315838e-17,4.060659300931487e-17,1.4169369614426848,1.0118940259430032,0.0,FINITE
holdout,HOLDOUT_SPD_D02_C01_E3eM16,decimal-source,SPD,2,1,3e-16,z,1.414779191252119,1.0202009999750015,1.3867651485215033,3.457429571032245e-17,2.482534153247273e-17,1.3927017142985776,1.0042808732130335,1.5943443067912227e-16,FINITE
holdout,HOLDOUT_SPD_D02_C01_E3eM16,decimal-source,SPD,2,1,3e-16,zg,1.4147791912521186,1.0202009999750012,1.3867651485215031,1.018472085878224e-16,7.167749494111525e-17,1.420909152468181,1.0246213311483061,0.0,FINITE
holdout,HOLDOUT_SPD_D02_C01_E3eM16,binary64-operand,SPD,2,1,3e-16,z,1.414779191252119,1.0202009999750015,1.3867651485215033,9.216939312099026e-17,6.456924223785524e-17,1.427450438112061,1.0293382694495417,0.0,FINITE
holdout,HOLDOUT_SPD_D02_C01_E3eM16,binary64-operand,SPD,2,1,3e-16,zg,1.4147791912521186,1.0202009999750012,1.3867651485215031,1.2190103654539876e-16,8.692876579353144e-17,1.4023095281823232,1.0112090931023128,0.0,FINITE
holdout,HOLDOUT_SPD_D02_C01_E3eM17,decimal-source,SPD,2,1,3e-17,z,1.414779191252119,1.0202009999750015,1.3867651485215033,1.3899047995749745e-17,1.0007415106216804e-17,1.388874934059184,1.0015213719063607,1.5987372187362794e-16,FINITE
holdout,HOLDOUT_SPD_D02_C01_E3eM17,decimal-source,SPD,2,1,3e-17,zg,1.414779191252119,1.0202009999750015,1.3867651485215033,1.3972794967656297e-17,1.0054966537572525e-17,1.3896411206784203,1.002073871094888,1.5978557457815405e-16,FINITE
holdout,HOLDOUT_SPD_D02_C01_E3eM17,binary64-operand,SPD,2,1,3e-17,z,1.414779191252119,1.0202009999750015,1.3867651485215033,7.001118130012204e-18,4.888026890179046e-18,1.432299430283158,1.0328348904716858,0.0,FINITE
holdout,HOLDOUT_SPD_D02_C01_E3eM17,binary64-operand,SPD,2,1,3e-17,zg,1.414779191252119,1.0202009999750015,1.3867651485215033,7.001118130012204e-18,4.888026890179046e-18,1.432299430283158,1.0328348904716858,0.0,FINITE
holdout,HOLDOUT_SPD_D02_C01_E3eM9,decimal-source,SPD,2,1,3e-9,z,1.414779191252119,1.0202009999750015,1.3867651485215033,6.799459234425461e-17,4.7428748402675475e-17,1.4336155735540979,1.0337839648498117,1.5488434209357617e-16,FINITE
holdout,HOLDOUT_SPD_D02_C01_E3eM9,decimal-source,SPD,2,1,3e-9,zg,1.4147791870035389,1.020200996852571,1.3867651486013872,1.3381797395426256e-16,9.43376854657918e-17,1.4184996514758343,1.0228838335795016,1.565348322038795e-16,FINITE
